"SDO_ID","SDO_Name","Geogr_Laenge","Geogr_Breite","Hoehe_ueber_NN","Metadata_Link"
"1403","Frammersbach","9,4550","50,0616","260.0","https://cdc.dwd.de/rest/metadata/station/html/812300301415"
"3734","Obersulm-Willsbach","9,3525","49,1280","232.0","https://cdc.dwd.de/rest/metadata/station/html/812300301991"
"4480","Schlüchtern-Herolz","9,5533","50,3447","232.0","https://cdc.dwd.de/rest/metadata/station/html/812300303271"
"450","Bernkastel-Kues","7,0664","49,9186","120.0","https://cdc.dwd.de/rest/metadata/station/html/812300304551"
"4280","Roth","11,1035","49,2162","386.0","https://cdc.dwd.de/rest/metadata/station/html/812300305127"
"2543","Kaufering","10,8609","48,0916","585.0","https://cdc.dwd.de/rest/metadata/station/html/812300306407"
"5229","Villingen-Schwenningen","8,4608","48,0453","719.0","https://cdc.dwd.de/rest/metadata/station/html/812300306983"
"591","Boizenburg","10,6878","53,3911","45.0","https://cdc.dwd.de/rest/metadata/station/html/812300308263"
"3576","Neustadt/Weinstraße (Heidehof)","8,1822","49,3478","125.0","https://cdc.dwd.de/rest/metadata/station/html/812300309543"
"5538","Wielenbach (Demollstr.)","11,1576","47,8827","551.0","https://cdc.dwd.de/rest/metadata/station/html/812300310119"
"3388","München-Perlach","11,6486","48,0919","542.0","https://cdc.dwd.de/rest/metadata/station/html/812300311399"
"73","Aldersbach-Kramersepp","13,0620","48,6183","374.0","https://cdc.dwd.de/rest/metadata/station/html/812300311975"
"5349","Waren (Müritz)","12,6654","53,5196","73.0","https://cdc.dwd.de/rest/metadata/station/html/812300313255"
"1972","Hamburg-Bergedorf","10,2415","53,4793","35.0","https://cdc.dwd.de/rest/metadata/station/html/812300314535"
"7395","Gottfrieding","12,5388","48,6595","350.0","https://cdc.dwd.de/rest/metadata/station/html/812300315111"
"4576","Schwabach (A)","11,0120","49,3261","343.0","https://cdc.dwd.de/rest/metadata/station/html/812300316391"
"1279","Möhrendorf-Kleinseebach","11,0075","49,6497","268.0","https://cdc.dwd.de/rest/metadata/station/html/812300316967"
"3032","List auf Sylt","8,4125","55,0110","25.0","https://cdc.dwd.de/rest/metadata/station/html/812300318247"
"1421","Frankfurt/Main (Stadt)","8,6746","50,1474","125.0","https://cdc.dwd.de/rest/metadata/station/html/812300319527"
"1869","Grünow","13,9339","53,3154","56.0","https://cdc.dwd.de/rest/metadata/station/html/812300320103"
"5488","Mühlhausen, Kr. Schweinfurt","10,0482","49,9622","216.0","https://cdc.dwd.de/rest/metadata/station/html/812300321383"
"2600","Kitzingen","10,1781","49,7363","193.0","https://cdc.dwd.de/rest/metadata/station/html/812300321959"
"3904","Perl-Nennig","6,3789","49,5354","152.0","https://cdc.dwd.de/rest/metadata/station/html/812300323239"
"3300","Mittel-Gründau","9,1064","50,2285","155.0","https://cdc.dwd.de/rest/metadata/station/html/812300324519"
"6170","Coschen","14,7254","52,0192","39.0","https://cdc.dwd.de/rest/metadata/station/html/812300325095"
"432","Berlin-Tegeler Fliesstal","13,2952","52,6044","36.0","https://cdc.dwd.de/rest/metadata/station/html/812300326375"
"3571","Neustadt am Kulm-Filchendorf","11,8638","49,8174","452.0","https://cdc.dwd.de/rest/metadata/station/html/812300326951"
"1276","Eriskirch-Mariabrunn","9,5392","47,6358","408.0","https://cdc.dwd.de/rest/metadata/station/html/812300328231"
"5912","Malsfeld","9,5380","51,0988","169.0","https://cdc.dwd.de/rest/metadata/station/html/812300329511"
"891","Cuxhaven","8,7060","53,8713","5.0","https://cdc.dwd.de/rest/metadata/station/html/812300330087"
"5778","Zinnowitz","13,8989","54,0801","2.0","https://cdc.dwd.de/rest/metadata/station/html/812300331367"
"1411","Birx/Rhön","10,0479","50,5309","747.0","https://cdc.dwd.de/rest/metadata/station/html/812300331943"
"2775","Künzelsau","9,6925","49,2795","225.0","https://cdc.dwd.de/rest/metadata/station/html/812300333223"
"4878","Oberharz am Brocken-Stiege","10,8811","51,6646","504.0","https://cdc.dwd.de/rest/metadata/station/html/812300334503"
"4275","Rotenburg (Wümme)","9,3398","53,1289","32.0","https://cdc.dwd.de/rest/metadata/station/html/812300335079"
"760","Rosengarten-Klecken","9,9435","53,3629","83.0","https://cdc.dwd.de/rest/metadata/station/html/812300336359"
"6272","Salzungen, Bad-Gräfen-Nitzendorf","10,2518","50,8426","284.0","https://cdc.dwd.de/rest/metadata/station/html/812300336935"
"3777","Offenburg","7,9255","48,4593","153.0","https://cdc.dwd.de/rest/metadata/station/html/812300338215"
"7432","Wittingen-Vorhop","10,6628","52,6423","71.0","https://cdc.dwd.de/rest/metadata/station/html/812300340071"
"2689","Königsmoor","9,6527","53,2279","40.0","https://cdc.dwd.de/rest/metadata/station/html/812300341351"
"4881","Stockach","9,0152","47,8591","533.0","https://cdc.dwd.de/rest/metadata/station/html/812300343207"
"1762","Greiz-Dölau","12,1777","50,6249","270.0","https://cdc.dwd.de/rest/metadata/station/html/812300343783"
"2565","Kiel-Kronshagen","10,0929","54,3378","17.0","https://cdc.dwd.de/rest/metadata/station/html/812300344487"
"2667","Köln/Bonn","7,1575","50,8645","91.0","https://cdc.dwd.de/rest/metadata/station/html/812300345063"
"4571","Schulenberg","10,4312","51,8369","504.0","https://cdc.dwd.de/rest/metadata/station/html/812300346343"
"5871","Hahn","7,2645","49,9463","497.0","https://cdc.dwd.de/rest/metadata/station/html/812300346919"
"5460","Wellendingen","8,6954","48,1477","655.0","https://cdc.dwd.de/rest/metadata/station/html/812300348199"
"5445","Weißensee-Ottenhausen","10,9956","51,2120","165.0","https://cdc.dwd.de/rest/metadata/station/html/812300348775"
"4484","Schmalenbeck","10,2543","53,6615","45.0","https://cdc.dwd.de/rest/metadata/station/html/812300349479"
"5717","Wuppertal-Buchenhofen","7,1052","51,2256","134.0","https://cdc.dwd.de/rest/metadata/station/html/812300350055"
"386","Berleburg, Bad","8,3851","51,0454","445.0","https://cdc.dwd.de/rest/metadata/station/html/812300351335"
"5490","Wernigerode","10,7686","51,8454","233.0","https://cdc.dwd.de/rest/metadata/station/html/812300351911"
"202","Aschaffenburg","9,1091","49,9771","111.0","https://cdc.dwd.de/rest/metadata/station/html/812300353191"
"755","Buchen, Kr. Neckar-Odenwald","9,3213","49,5182","340.0","https://cdc.dwd.de/rest/metadata/station/html/812300353767"
"1975","Hamburg-Fuhlsbüttel","9,9881","53,6332","11.0","https://cdc.dwd.de/rest/metadata/station/html/812300355047"
"7393","Hoyerswerda","14,2533","51,4492","116.0","https://cdc.dwd.de/rest/metadata/station/html/812300356903"
"1154","Eiberg","12,8820","48,3416","470.0","https://cdc.dwd.de/rest/metadata/station/html/812300358183"
"3042","Löhnberg-Obershausen","8,2386","50,5617","230.0","https://cdc.dwd.de/rest/metadata/station/html/812300360039"
"4649","Seelscheid","7,3228","50,8698","214.0","https://cdc.dwd.de/rest/metadata/station/html/812300361319"
"4127","Reichshof-Eckenhagen","7,6958","50,9906","347.0","https://cdc.dwd.de/rest/metadata/station/html/812300361895"
"2260","Hof (Stadt)","11,9077","50,3230","474.0","https://cdc.dwd.de/rest/metadata/station/html/812300363175"
"4300","Rottweil","8,6356","48,1815","588.0","https://cdc.dwd.de/rest/metadata/station/html/812300363751"
"7341","Offenbach-Wetterpark","8,7862","50,0900","119.0","https://cdc.dwd.de/rest/metadata/station/html/812300365031"
"2657","Koblenz-Horchheim","7,5992","50,3369","85.0","https://cdc.dwd.de/rest/metadata/station/html/812300366311"
"5017","Teuschnitz","11,3888","50,4002","633.0","https://cdc.dwd.de/rest/metadata/station/html/812300366887"
"3056","Lohr/Main-Steinbach","9,6100","50,0103","161.0","https://cdc.dwd.de/rest/metadata/station/html/812300368167"
"6263","Singen","8,8219","47,7738","445.0","https://cdc.dwd.de/rest/metadata/station/html/812300368743"
"4024","Putbus","13,4771","54,3643","40.0","https://cdc.dwd.de/rest/metadata/station/html/812300370023"
"4339","Saarbrücken-Sankt Johann","7,0168","49,2231","193.0","https://cdc.dwd.de/rest/metadata/station/html/812300371303"
"7075","Elsendorf-Horneck","11,8493","48,7020","429.0","https://cdc.dwd.de/rest/metadata/station/html/812300371879"
"4005","Prien-Stock","12,3624","47,8588","530.0","https://cdc.dwd.de/rest/metadata/station/html/812300373159"
"856","Chieming","12,5404","47,8843","551.0","https://cdc.dwd.de/rest/metadata/station/html/812300373735"
"2303","Hohn","9,5385","54,3162","10.0","https://cdc.dwd.de/rest/metadata/station/html/812300375015"
"211","Aßlar Klein-Altenstädten","8,4685","50,5800","200.0","https://cdc.dwd.de/rest/metadata/station/html/812300376295"
"430","Berlin-Tegel","13,3088","52,5644","36.0","https://cdc.dwd.de/rest/metadata/station/html/812300376871"
"5185","Uttenreuth","11,0704","49,5933","291.0","https://cdc.dwd.de/rest/metadata/station/html/812300378151"
"2290","Hohenpeißenberg","11,0108","47,8009","977.0","https://cdc.dwd.de/rest/metadata/station/html/812300378727"
"6105","Ostenfeld (Rendsburg)","9,8051","54,3194","15.0","https://cdc.dwd.de/rest/metadata/station/html/812300380007"
"2327","Homberg/Ohm","9,0032","50,7316","250.0","https://cdc.dwd.de/rest/metadata/station/html/812300381287"
"3509","Stechlin-Menz","13,0421","53,1020","78.0","https://cdc.dwd.de/rest/metadata/station/html/812300381863"
"6304","Pilsach-Litzlohe","11,5053","49,3533","550.0","https://cdc.dwd.de/rest/metadata/station/html/812300383143"
"3271","Metten","12,9189","48,8548","314.0","https://cdc.dwd.de/rest/metadata/station/html/812300383719"
"931","Deggenhausertal-Azenweiler","9,4108","47,8007","712.0","https://cdc.dwd.de/rest/metadata/station/html/812300384999"
"4765","Sooden-Allendorf, Bad","9,9847","51,2800","199.0","https://cdc.dwd.de/rest/metadata/station/html/812300386279"
"342","Belm","8,1694","52,3170","103.0","https://cdc.dwd.de/rest/metadata/station/html/812300386855"
"1006","Dömitz","11,2544","53,1399","15.0","https://cdc.dwd.de/rest/metadata/station/html/812300388135"
"3975","Pommelsbrunn-Mittelburg","11,5357","49,4777","522.0","https://cdc.dwd.de/rest/metadata/station/html/812300388711"
"2095","Heilbronn","9,2333","49,1448","167.0","https://cdc.dwd.de/rest/metadata/station/html/812300389991"
"2701","Kösen, Bad","11,7252","51,1329","136.0","https://cdc.dwd.de/rest/metadata/station/html/812300391271"
"3044","Löningen","7,7472","52,7198","22.0","https://cdc.dwd.de/rest/metadata/station/html/812300391847"
"642","Brake","8,4969","53,3518","4.0","https://cdc.dwd.de/rest/metadata/station/html/812300393127"
"4464","Schleiz","11,8041","50,5679","501.0","https://cdc.dwd.de/rest/metadata/station/html/812300393703"
"3518","Neuhausen ob Eck","8,9101","47,9760","793.0","https://cdc.dwd.de/rest/metadata/station/html/812300394983"
"2166","Herrnhut","14,7500","51,0167","344.0","https://cdc.dwd.de/rest/metadata/station/html/812300396263"
"5839","Emden","7,2287","53,3881","0.0","https://cdc.dwd.de/rest/metadata/station/html/812300396839"
"1993","Hameln","9,3896","52,0848","68.0","https://cdc.dwd.de/rest/metadata/station/html/812300398119"
"535","Blankenrath","7,3079","50,0372","417.0","https://cdc.dwd.de/rest/metadata/station/html/812300398695"
"4433","Schemmerhofen-Ingerkingen","9,7700","48,1994","519.0","https://cdc.dwd.de/rest/metadata/station/html/812300399975"
"2985","Lichtenhain-Mittelndorf","14,2094","50,9383","321.0","https://cdc.dwd.de/rest/metadata/station/html/812300400551"
"1379","Flensburg (Schäferhaus)","9,3753","54,7737","41.0","https://cdc.dwd.de/rest/metadata/station/html/812300401255"
"1327","Weilerswist-Lommersum","6,7905","50,7119","147.0","https://cdc.dwd.de/rest/metadata/station/html/812300401831"
"3791","Oldenburg","8,1824","53,1763","11.0","https://cdc.dwd.de/rest/metadata/station/html/812300403111"
"4323","Ruppertsecken","7,8837","49,6468","461.0","https://cdc.dwd.de/rest/metadata/station/html/812300403687"
"5138","Überlingen/Bodensee","9,1562","47,7713","446.0","https://cdc.dwd.de/rest/metadata/station/html/812300404967"
"3370","Mühlhausen","10,3956","51,2076","300.0","https://cdc.dwd.de/rest/metadata/station/html/812300405543"
"3532","Neuland","10,6015","54,3609","4.0","https://cdc.dwd.de/rest/metadata/station/html/812300406247"
"4154","Remscheid-Lennep","7,2505","51,1800","345.0","https://cdc.dwd.de/rest/metadata/station/html/812300406823"
"5832","Dannenberg","11,0455","53,1007","50.0","https://cdc.dwd.de/rest/metadata/station/html/812300408103"
"3226","Aschersleben-Mehringen","11,5109","51,7259","107.0","https://cdc.dwd.de/rest/metadata/station/html/812300408679"
"314","Kubschütz, Kr. Bautzen","14,5042","51,1604","234.0","https://cdc.dwd.de/rest/metadata/station/html/812300409959"
"5463","Wellmitz","14,6898","52,0654","58.0","https://cdc.dwd.de/rest/metadata/station/html/812300410535"
"13713","Meinerzhagen-Redlendorf","7,6289","51,0899","385.0","https://cdc.dwd.de/rest/metadata/station/html/812300411815"
"1087","Duisburg-Laar","6,7321","51,4634","21.0","https://cdc.dwd.de/rest/metadata/station/html/812300413095"
"3946","Plauen","12,1300","50,4818","387.0","https://cdc.dwd.de/rest/metadata/station/html/812300413671"
"606","Boos","10,1977","48,0790","571.0","https://cdc.dwd.de/rest/metadata/station/html/812300414951"
"2074","Hechingen","8,9800","48,3752","518.0","https://cdc.dwd.de/rest/metadata/station/html/812300415527"
"1504","Fritzlar/Eder","9,2799","51,1190","172.0","https://cdc.dwd.de/rest/metadata/station/html/812300416807"
"3404","Münster","7,5906","51,9494","62.0","https://cdc.dwd.de/rest/metadata/station/html/812300418087"
"5291","Waldau-Jostal","8,1558","47,9760","1005.0","https://cdc.dwd.de/rest/metadata/station/html/812300418663"
"1586","Traunstein-Geißing","12,6279","47,8774","610.0","https://cdc.dwd.de/rest/metadata/station/html/812300419943"
"3927","Pfullendorf","9,2869","47,9345","630.0","https://cdc.dwd.de/rest/metadata/station/html/812300420519"
"4978","Tann/Rhön","10,0228","50,6390","395.0","https://cdc.dwd.de/rest/metadata/station/html/812300421799"
"964","Dierfeld","6,8904","50,0832","413.0","https://cdc.dwd.de/rest/metadata/station/html/812300423079"
"4377","Sandberg","10,0034","50,3518","518.0","https://cdc.dwd.de/rest/metadata/station/html/812300423655"
"5664","Wolfach","8,2391","48,2953","296.0","https://cdc.dwd.de/rest/metadata/station/html/812300425511"
"1757","Greifswald","13,4056","54,0967","2.0","https://cdc.dwd.de/rest/metadata/station/html/812300426791"
"4474","Schlossböckelheim","7,7583","49,7961","170.0","https://cdc.dwd.de/rest/metadata/station/html/812300428071"
"5856","Fürstenzell","13,3532","48,5451","476.0","https://cdc.dwd.de/rest/metadata/station/html/812300428647"
"3578","Regensburg-Burgweinting","12,1444","48,9831","341.0","https://cdc.dwd.de/rest/metadata/station/html/812300429927"
"151","Amberg-Unterammersricht","11,8546","49,4691","382.0","https://cdc.dwd.de/rest/metadata/station/html/812300430503"
"6310","Karlshagen","13,8239","54,1049","1.0","https://cdc.dwd.de/rest/metadata/station/html/812300431783"
"1986","Hamburg-Reitbrook","10,1804","53,4699","1.0","https://cdc.dwd.de/rest/metadata/station/html/812300433063"
"7431","Oberhaching-Laufzorn","11,5524","48,0130","604.0","https://cdc.dwd.de/rest/metadata/station/html/812300433639"
"4664","Selb/Oberfranken-Wildenau","12,1727","50,1969","611.0","https://cdc.dwd.de/rest/metadata/station/html/812300434919"
"1473","Freystadt-Michelbach","11,3080","49,1869","414.0","https://cdc.dwd.de/rest/metadata/station/html/812300435495"
"4039","Quickborn","9,8776","53,7331","11.0","https://cdc.dwd.de/rest/metadata/station/html/812300436775"
"1593","Gelnhausen","9,1989","50,2027","190.0","https://cdc.dwd.de/rest/metadata/station/html/812300438055"
"2794","Kyritz","12,4093","52,9362","40.0","https://cdc.dwd.de/rest/metadata/station/html/812300438631"
"5707","Würzburg (Physikalisches-Institut)","9,9280","49,7995","175.0","https://cdc.dwd.de/rest/metadata/station/html/812300439911"
"2708","Kohlgrub, Bad (Rosshof)","11,0805","47,6652","742.0","https://cdc.dwd.de/rest/metadata/station/html/812300440487"
"576","Böblingen","8,9732","48,6759","445.0","https://cdc.dwd.de/rest/metadata/station/html/812300441767"
"3744","Oberweser-Gieselwerder","9,5383","51,6018","125.0","https://cdc.dwd.de/rest/metadata/station/html/812300443047"
"7389","Heckelberg","13,8427","52,7461","83.0","https://cdc.dwd.de/rest/metadata/station/html/812300443623"
"699","Bremen-Seefahrtschule","8,7834","53,1004","4.0","https://cdc.dwd.de/rest/metadata/station/html/812300444903"
"3668","Nürnberg","11,0549","49,5030","314.0","https://cdc.dwd.de/rest/metadata/station/html/812300445479"
"1490","Friedrichshafen","9,4795","47,6454","394.0","https://cdc.dwd.de/rest/metadata/station/html/812300446759"
"948","Dessau","12,2515","51,8512","60.0","https://cdc.dwd.de/rest/metadata/station/html/812300448039"
"1451","Freiburg/Elbe","9,2493","53,8277","2.0","https://cdc.dwd.de/rest/metadata/station/html/812300448615"
"1684","Görlitz","14,9506","51,1621","238.0","https://cdc.dwd.de/rest/metadata/station/html/812300449895"
"2618","Kleiner Inselsberg","10,4803","50,8458","732.0","https://cdc.dwd.de/rest/metadata/station/html/812300450471"
"2996","Liebenzell, Bad","8,7287","48,7726","352.0","https://cdc.dwd.de/rest/metadata/station/html/812300451751"
"5267","Wackersleben","11,0222","52,0722","86.0","https://cdc.dwd.de/rest/metadata/station/html/812300453031"
"4841","Steinau, Kr. Cuxhaven","8,8735","53,6946","0.0","https://cdc.dwd.de/rest/metadata/station/html/812300453607"
"7368","Eisenach","10,3621","51,0007","312.0","https://cdc.dwd.de/rest/metadata/station/html/812300455463"
"4053","Radolfzell-Markelfingen","9,0006","47,7457","407.0","https://cdc.dwd.de/rest/metadata/station/html/812300456743"
"390","Berleburg, Bad-Stünzel","8,3683","50,9837","610.0","https://cdc.dwd.de/rest/metadata/station/html/812300458599"
"2872","Lathen","7,3489","52,8457","15.0","https://cdc.dwd.de/rest/metadata/station/html/812300459879"
"3155","Manderscheid-Sonnenhof","6,8009","50,1015","415.0","https://cdc.dwd.de/rest/metadata/station/html/812300460455"
"4933","Stuttgart-Hohenheim","9,2147","48,7091","401.0","https://cdc.dwd.de/rest/metadata/station/html/812300461735"
"2226","Eisfeld-Waffenrod-Hinterrod","10,9106","50,4707","668.0","https://cdc.dwd.de/rest/metadata/station/html/812300462311"
"2906","Leck (A)","8,9808","54,7750","5.0","https://cdc.dwd.de/rest/metadata/station/html/812300463015"
"3028","Lippspringe, Bad","8,8388","51,7854","157.0","https://cdc.dwd.de/rest/metadata/station/html/812300463591"
"5165","Unterlüß","10,2898","52,8499","95.0","https://cdc.dwd.de/rest/metadata/station/html/812300464871"
"1052","Möckern-Drewitz","12,1641","52,2174","80.0","https://cdc.dwd.de/rest/metadata/station/html/812300465447"
"5609","Winterbach, Rems-Murr-Kreis","9,4699","48,8031","241.0","https://cdc.dwd.de/rest/metadata/station/html/812300466727"
"6337","Lüdinghausen-Brochtrup","7,5194","51,7663","58.0","https://cdc.dwd.de/rest/metadata/station/html/812300468583"
"598","Bonn","7,0839","50,7285","62.0","https://cdc.dwd.de/rest/metadata/station/html/812300469863"
"6266","Huy-Pabstorf","10,9626","52,0304","112.0","https://cdc.dwd.de/rest/metadata/station/html/812300470439"
"231","Augsburg (Sankt Stephan)","10,8948","48,3723","490.0","https://cdc.dwd.de/rest/metadata/station/html/812300471719"
"1214","Elzach-Fisnacht","8,1088","48,2012","431.0","https://cdc.dwd.de/rest/metadata/station/html/812300472295"
"330","Oberzent-Beerfelden","8,9673","49,5617","455.0","https://cdc.dwd.de/rest/metadata/station/html/812300473575"
"5467","Wendelstein","12,0119","47,7035","1832.0","https://cdc.dwd.de/rest/metadata/station/html/812300475431"
"1287","Eschau-Hobbach","9,2861","49,8589","198.0","https://cdc.dwd.de/rest/metadata/station/html/812300476711"
"3278","Metzingen","9,2734","48,5377","354.0","https://cdc.dwd.de/rest/metadata/station/html/812300477287"
"3287","Michelstadt-Vielbrunn","9,0997","49,7177","453.0","https://cdc.dwd.de/rest/metadata/station/html/812300478567"
"2641","Klitzschen bei Torgau","12,9065","51,5185","90.0","https://cdc.dwd.de/rest/metadata/station/html/812300479847"
"2360","Hüll","11,6769","48,6018","438.0","https://cdc.dwd.de/rest/metadata/station/html/812300481703"
"4887","Stötten","9,8648","48,6656","734.0","https://cdc.dwd.de/rest/metadata/station/html/812300482279"
"15207","Schauenburg-Elgershausen","9,3590","51,2835","317.0","https://cdc.dwd.de/rest/metadata/station/html/812300483559"
"3076","Ludwigshafen-Mundenheim","8,4246","49,4606","95.0","https://cdc.dwd.de/rest/metadata/station/html/812300484839"
"5149","Gollhofen","10,1969","49,5679","318.0","https://cdc.dwd.de/rest/metadata/station/html/812300485415"
"3291","Miltenberg","9,2258","49,7120","129.0","https://cdc.dwd.de/rest/metadata/station/html/812300486695"
"7331","Hermaringen-Allewind","10,2674","48,6099","467.0","https://cdc.dwd.de/rest/metadata/station/html/812300487271"
"5009","Teterow","12,5574","53,7610","37.0","https://cdc.dwd.de/rest/metadata/station/html/812300488551"
"4425","Schaumberg-Tholey","7,0290","49,4864","569.0","https://cdc.dwd.de/rest/metadata/station/html/812300489831"
"7350","Prackenbach-Neuhäusl","12,8231","49,1088","585.0","https://cdc.dwd.de/rest/metadata/station/html/812300490407"
"4125","Reichenhall, Bad","12,8740","47,7238","470.0","https://cdc.dwd.de/rest/metadata/station/html/812300491687"
"1103","Ebersberg-Halbing","11,9872","48,1003","592.0","https://cdc.dwd.de/rest/metadata/station/html/812300492263"
"2437","Schleswig-Jagel","9,5203","54,4570","21.0","https://cdc.dwd.de/rest/metadata/station/html/812300493543"
"727","Brombachtal-Kirch-Brombach","8,9557","49,7345","290.0","https://cdc.dwd.de/rest/metadata/station/html/812300494823"
"303","Baruth","13,4997","52,0613","55.0","https://cdc.dwd.de/rest/metadata/station/html/812300495399"
"5369","Wasserburg","12,2202","48,0572","443.0","https://cdc.dwd.de/rest/metadata/station/html/812300496679"
"2480","Kahl/Main","8,9930","50,0643","108.0","https://cdc.dwd.de/rest/metadata/station/html/812300497255"
"460","Berus","6,6868","49,2641","362.0","https://cdc.dwd.de/rest/metadata/station/html/812300498535"
"2717","Korbach-Lengefeld","8,8309","51,2662","395.0","https://cdc.dwd.de/rest/metadata/station/html/812300499815"
"5546","Wiesenburg","12,4586","52,1206","187.0","https://cdc.dwd.de/rest/metadata/station/html/812300500391"
"417","Berlin-Lichterfelde (Süd)","13,3036","52,4144","43.0","https://cdc.dwd.de/rest/metadata/station/html/812300501671"
"3366","Mühldorf","12,5024","48,2790","406.0","https://cdc.dwd.de/rest/metadata/station/html/812300502247"
"1169","Eimeldingen","7,5959","47,6288","264.0","https://cdc.dwd.de/rest/metadata/station/html/812300503527"
"5361","Wartenberg-Angersbach","9,4420","50,6271","270.0","https://cdc.dwd.de/rest/metadata/station/html/812300504807"
"662","Braunschweig","10,4464","52,2915","81.0","https://cdc.dwd.de/rest/metadata/station/html/812300505383"
"3577","Neustrelitz","13,0502","53,3585","64.0","https://cdc.dwd.de/rest/metadata/station/html/812300506663"
"7427","Padenstedt (Pony-Park)","9,9255","54,0188","17.0","https://cdc.dwd.de/rest/metadata/station/html/812300507239"
"2406","Ingelfingen","9,6520","49,2967","209.0","https://cdc.dwd.de/rest/metadata/station/html/812300508519"
"4373","Salzwedel","11,1319","52,8568","29.0","https://cdc.dwd.de/rest/metadata/station/html/812300509799"
"3348","Moringen-Lutterbeck","9,8351","51,7209","241.0","https://cdc.dwd.de/rest/metadata/station/html/812300510375"
"660","Braunschweig-Gliesmarode","10,5656","52,2744","83.0","https://cdc.dwd.de/rest/metadata/station/html/812300511655"
"4605","Schwarzburg","11,1936","50,6441","277.0","https://cdc.dwd.de/rest/metadata/station/html/812300512231"
"3671","Nürtingen","9,3261","48,6321","280.0","https://cdc.dwd.de/rest/metadata/station/html/812300513511"
"3883","Pausa-Unterreichenau","11,9966","50,5999","442.0","https://cdc.dwd.de/rest/metadata/station/html/812300514791"
"6159","Dörpen","7,3197","52,9542","8.0","https://cdc.dwd.de/rest/metadata/station/html/812300515367"
"2120","Helmstedt","11,0219","52,2164","140.0","https://cdc.dwd.de/rest/metadata/station/html/812300516647"
"1072","Dürkheim, Bad","8,1929","49,4719","107.0","https://cdc.dwd.de/rest/metadata/station/html/812300517223"
"4582","Schwäbisch Hall-Bibersfeld","9,6892","49,0823","358.0","https://cdc.dwd.de/rest/metadata/station/html/812300518503"
"729","Brotterode","10,4540","50,8282","600.0","https://cdc.dwd.de/rest/metadata/station/html/812300519079"
"2048","Haseldorf","9,6038","53,6342","3.0","https://cdc.dwd.de/rest/metadata/station/html/812300519783"
"2110","Heinsberg-Schleiden","6,1042","51,0411","57.0","https://cdc.dwd.de/rest/metadata/station/html/812300520359"
"5099","Trier-Zewen","6,6131","49,7326","132.0","https://cdc.dwd.de/rest/metadata/station/html/812300522215"
"5320","Waldshut","8,2388","47,6172","330.0","https://cdc.dwd.de/rest/metadata/station/html/812300523495"
"4748","Sondershausen","10,8800","51,3691","185.0","https://cdc.dwd.de/rest/metadata/station/html/812300524071"
"4038","Quickborn (Kurzer Kamp)","9,9071","53,7276","27.0","https://cdc.dwd.de/rest/metadata/station/html/812300524775"
"4692","Siegen (Kläranlage)","7,9966","50,8534","229.0","https://cdc.dwd.de/rest/metadata/station/html/812300525351"
"3","Aachen","6,0941","50,7827","202.0","https://cdc.dwd.de/rest/metadata/station/html/812300526631"
"4036","Querfurt-Mühle Lodersleben","11,5412","51,3895","204.0","https://cdc.dwd.de/rest/metadata/station/html/812300527207"
"6086","Melchow-Schönholz","13,7590","52,7786","71.0","https://cdc.dwd.de/rest/metadata/station/html/812300529063"
"5433","Weiskirchen/Saar","6,8120","49,5534","383.0","https://cdc.dwd.de/rest/metadata/station/html/812300530343"
"1891","Rheda-Wiedenbrück-Lintel","8,3577","51,8770","73.0","https://cdc.dwd.de/rest/metadata/station/html/812300531623"
"6129","Sohland/Spree","14,4266","51,0594","291.0","https://cdc.dwd.de/rest/metadata/station/html/812300532199"
"738","Brückenau, Bad (A)","9,7900","50,3100","314.0","https://cdc.dwd.de/rest/metadata/station/html/812300533479"
"2638","Klippeneck","8,7548","48,1054","973.0","https://cdc.dwd.de/rest/metadata/station/html/812300534055"
"1645","Gilserberg-Moischeid","9,0500","50,9656","327.0","https://cdc.dwd.de/rest/metadata/station/html/812300535335"
"4100","Recklinghausen","7,1820","51,6243","109.0","https://cdc.dwd.de/rest/metadata/station/html/812300536615"
"722","Brocken","10,6183","51,7986","1135.0","https://cdc.dwd.de/rest/metadata/station/html/812300537191"
"1844","Feldkirchen-Westerham-Lenzmühle","11,9004","47,9411","517.0","https://cdc.dwd.de/rest/metadata/station/html/812300538471"
"4169","Rheinau-Memprechtshofen","7,9939","48,6703","131.0","https://cdc.dwd.de/rest/metadata/station/html/812300539047"
"5300","Waldems-Reinborn","8,3607","50,2596","380.0","https://cdc.dwd.de/rest/metadata/station/html/812300540327"
"1428","Frankweiler","8,0585","49,2275","230.0","https://cdc.dwd.de/rest/metadata/station/html/812300541607"
"4592","Schwandorf","12,0871","49,3278","356.0","https://cdc.dwd.de/rest/metadata/station/html/812300542183"
"2831","Landshut","12,1132","48,5357","393.0","https://cdc.dwd.de/rest/metadata/station/html/812300543463"
"6258","Friedrichshafen-Unterraderach","9,4409","47,6845","461.0","https://cdc.dwd.de/rest/metadata/station/html/812300544039"
"2201","Hiddensee-Vitte","13,1044","54,5750","1.0","https://cdc.dwd.de/rest/metadata/station/html/812300545319"
"14311","Hersdorf-Weißenseifen","6,5527","50,1500","530.0","https://cdc.dwd.de/rest/metadata/station/html/812300546599"
"6312","Markt Erlbach-Mosbach","10,6418","49,5314","362.0","https://cdc.dwd.de/rest/metadata/station/html/812300547175"
