"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_T2M","1050","1929-01-01","8.02","4","5",
"OBS_DEU_P1Y_T2M","1053","1899-01-01","7.74","4","5",
"OBS_DEU_P1Y_T2M","1053","1900-01-01","7.92","4","5",
"OBS_DEU_P1Y_T2M","1053","1901-01-01","6.93","4","5",
"OBS_DEU_P1Y_T2M","1053","1902-01-01","6.64","4","5",
"OBS_DEU_P1Y_T2M","1053","1903-01-01","8.08","4","5",
"OBS_DEU_P1Y_T2M","1053","1904-01-01","7.82","4","5",
"OBS_DEU_P1Y_T2M","1053","1905-01-01","7.45","4","5",
"OBS_DEU_P1Y_T2M","1053","1906-01-01","7.86","4","5",
"OBS_DEU_P1Y_T2M","1053","1907-01-01","7.61","4","5",
"OBS_DEU_P1Y_T2M","1053","1908-01-01","7.26","4","5",
"OBS_DEU_P1Y_T2M","1053","1909-01-01","7.03","4","5",
"OBS_DEU_P1Y_T2M","1053","1910-01-01","8.34","4","5",
"OBS_DEU_P1Y_T2M","1053","1911-01-01","8.82","4","5",
"OBS_DEU_P1Y_T2M","1073","1881-01-01","9.37","4","5",
"OBS_DEU_P1Y_T2M","1073","1882-01-01","9.98","4","5",
"OBS_DEU_P1Y_T2M","1073","1883-01-01","9.86","4","5",
"OBS_DEU_P1Y_T2M","1073","1917-01-01","9.05","4","5",
"OBS_DEU_P1Y_T2M","1073","1918-01-01","10.1","4","5",
"OBS_DEU_P1Y_T2M","1073","1919-01-01","9.08","4","5",
"OBS_DEU_P1Y_T2M","1073","1920-01-01","10","4","5",
"OBS_DEU_P1Y_T2M","1073","1921-01-01","10.64","4","5",
"OBS_DEU_P1Y_T2M","1073","1922-01-01","9.04","4","5",
"OBS_DEU_P1Y_T2M","1073","1923-01-01","9.88","4","5",
"OBS_DEU_P1Y_T2M","1073","1924-01-01","8.97","4","5",
"OBS_DEU_P1Y_T2M","1073","1925-01-01","9.8","4","5",
"OBS_DEU_P1Y_T2M","1073","1926-01-01","10.28","4","5",
"OBS_DEU_P1Y_T2M","1073","1927-01-01","9.86","4","5",
"OBS_DEU_P1Y_T2M","1073","1928-01-01","10.29","4","5",
"OBS_DEU_P1Y_T2M","1073","1929-01-01","9.31","4","5",
"OBS_DEU_P1Y_T2M","1106","1880-01-01","8.3","4","5",
"OBS_DEU_P1Y_T2M","1106","1881-01-01","7.16","4","5",
"OBS_DEU_P1Y_T2M","1106","1882-01-01","8.63","4","5",
"OBS_DEU_P1Y_T2M","1106","1883-01-01","8.15","4","5",
"OBS_DEU_P1Y_T2M","1106","1884-01-01","8.81","4","5",
"OBS_DEU_P1Y_T2M","1106","1885-01-01","8.13","4","5",
"OBS_DEU_P1Y_T2M","1106","1886-01-01","8.36","4","5",
"OBS_DEU_P1Y_T2M","1106","1887-01-01","7.84","4","5",
"OBS_DEU_P1Y_T2M","1106","1888-01-01","7.07","4","5",
"OBS_DEU_P1Y_T2M","1106","1889-01-01","8.1","4","5",
"OBS_DEU_P1Y_T2M","1106","1890-01-01","8.15","4","5",
"OBS_DEU_P1Y_T2M","1106","1891-01-01","8.28","4","5",
"OBS_DEU_P1Y_T2M","1106","1892-01-01","7.77","4","5",
"OBS_DEU_P1Y_T2M","1106","1893-01-01","8.05","4","5",
"OBS_DEU_P1Y_T2M","1106","1894-01-01","8.63","4","5",
"OBS_DEU_P1Y_T2M","1106","1895-01-01","8.11","4","5",
"OBS_DEU_P1Y_T2M","1106","1896-01-01","8.45","4","5",
"OBS_DEU_P1Y_T2M","1106","1897-01-01","8.37","4","5",
"OBS_DEU_P1Y_T2M","1106","1898-01-01","9.03","4","5",
"OBS_DEU_P1Y_T2M","1106","1899-01-01","8.56","4","5",
"OBS_DEU_P1Y_T2M","1106","1900-01-01","8.77","4","5",
"OBS_DEU_P1Y_T2M","1106","1901-01-01","8.32","4","5",
"OBS_DEU_P1Y_T2M","1106","1902-01-01","7.09","4","5",
"OBS_DEU_P1Y_T2M","1106","1903-01-01","8.78","4","5",
"OBS_DEU_P1Y_T2M","1106","1904-01-01","8.52","4","5",
"OBS_DEU_P1Y_T2M","1106","1905-01-01","8.43","4","5",
"OBS_DEU_P1Y_T2M","1106","1906-01-01","8.75","4","5",
"OBS_DEU_P1Y_T2M","1106","1907-01-01","7.75","4","5",
"OBS_DEU_P1Y_T2M","1106","1908-01-01","7.77","4","5",
"OBS_DEU_P1Y_T2M","1106","1909-01-01","7.47","4","5",
"OBS_DEU_P1Y_T2M","1106","1910-01-01","8.83","4","5",
"OBS_DEU_P1Y_T2M","1106","1911-01-01","9.16","4","5",
"OBS_DEU_P1Y_T2M","1106","1912-01-01","7.62","4","5",
"OBS_DEU_P1Y_T2M","1106","1913-01-01","8.72","4","5",
"OBS_DEU_P1Y_T2M","1106","1914-01-01","8.97","4","5",
"OBS_DEU_P1Y_T2M","1106","1915-01-01","7.68","4","5",
