"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_RR","1056","1913-01-01","656","4","5",
"OBS_DEU_P1Y_RR","1056","1914-01-01","830","4","5",
"OBS_DEU_P1Y_RR","1056","1915-01-01","695","4","5",
"OBS_DEU_P1Y_RR","1056","1916-01-01","893","4","5",
"OBS_DEU_P1Y_RR","1056","1917-01-01","688","4","5",
"OBS_DEU_P1Y_RR","1056","1918-01-01","810","4","5",
"OBS_DEU_P1Y_RR","1056","1919-01-01","638","4","5",
"OBS_DEU_P1Y_RR","1058","1912-01-01","545","4","5",
"OBS_DEU_P1Y_RR","1058","1913-01-01","472","4","5",
"OBS_DEU_P1Y_RR","1058","1914-01-01","626","4","5",
"OBS_DEU_P1Y_RR","1058","1915-01-01","679","4","5",
"OBS_DEU_P1Y_RR","1058","1916-01-01","731","4","5",
"OBS_DEU_P1Y_RR","1058","1917-01-01","585","4","5",
"OBS_DEU_P1Y_RR","1058","1918-01-01","536","4","5",
"OBS_DEU_P1Y_RR","1058","1919-01-01","477","4","5",
"OBS_DEU_P1Y_RR","1061","1910-01-01","1349","4","5",
"OBS_DEU_P1Y_RR","1061","1911-01-01","971","4","5",
"OBS_DEU_P1Y_RR","1061","1912-01-01","1699","4","5",
"OBS_DEU_P1Y_RR","1061","1913-01-01","1300","4","5",
"OBS_DEU_P1Y_RR","1061","1914-01-01","1267","4","5",
"OBS_DEU_P1Y_RR","1061","1915-01-01","1259","4","5",
"OBS_DEU_P1Y_RR","1061","1916-01-01","1195","4","5",
"OBS_DEU_P1Y_RR","1065","1910-01-01","599","4","5",
"OBS_DEU_P1Y_RR","1065","1911-01-01","441","4","5",
"OBS_DEU_P1Y_RR","1065","1912-01-01","493","4","5",
"OBS_DEU_P1Y_RR","1065","1913-01-01","555","4","5",
"OBS_DEU_P1Y_RR","1065","1914-01-01","680","4","5",
"OBS_DEU_P1Y_RR","1065","1915-01-01","469","4","5",
"OBS_DEU_P1Y_RR","1065","1916-01-01","578","4","5",
"OBS_DEU_P1Y_RR","1065","1917-01-01","438","4","5",
"OBS_DEU_P1Y_RR","1065","1918-01-01","524","4","5",
"OBS_DEU_P1Y_RR","1065","1919-01-01","508","4","5",
"OBS_DEU_P1Y_RR","107","1910-01-01","1137","4","5",
"OBS_DEU_P1Y_RR","107","1911-01-01","770","4","5",
"OBS_DEU_P1Y_RR","1070","1910-01-01","697","4","5",
"OBS_DEU_P1Y_RR","1070","1911-01-01","472","4","5",
"OBS_DEU_P1Y_RR","1070","1912-01-01","670","4","5",
"OBS_DEU_P1Y_RR","1070","1913-01-01","623","4","5",
"OBS_DEU_P1Y_RR","1070","1914-01-01","758","4","5",
"OBS_DEU_P1Y_RR","1070","1915-01-01","797","4","5",
"OBS_DEU_P1Y_RR","1070","1916-01-01","595","4","5",
"OBS_DEU_P1Y_RR","1070","1917-01-01","616","4","5",
"OBS_DEU_P1Y_RR","1070","1918-01-01","545","4","5",
"OBS_DEU_P1Y_RR","1070","1919-01-01","672","4","5",
"OBS_DEU_P1Y_RR","1072","1918-01-01","511","4","5",
"OBS_DEU_P1Y_RR","1072","1919-01-01","562","4","5",
"OBS_DEU_P1Y_RR","1074","1910-01-01","550","4","5",
"OBS_DEU_P1Y_RR","1074","1911-01-01","299","4","5",
"OBS_DEU_P1Y_RR","1074","1912-01-01","490","4","5",
"OBS_DEU_P1Y_RR","1074","1913-01-01","470","4","5",
"OBS_DEU_P1Y_RR","1074","1914-01-01","525","4","5",
"OBS_DEU_P1Y_RR","1074","1915-01-01","525","4","5",
"OBS_DEU_P1Y_RR","1074","1916-01-01","488","4","5",
"OBS_DEU_P1Y_RR","1074","1917-01-01","485","4","5",
"OBS_DEU_P1Y_RR","1074","1918-01-01","535","4","5",
"OBS_DEU_P1Y_RR","1074","1919-01-01","469","4","5",
"OBS_DEU_P1Y_RR","1079","1910-01-01","778","4","5",
"OBS_DEU_P1Y_RR","1079","1911-01-01","530","4","5",
"OBS_DEU_P1Y_RR","1079","1912-01-01","820","4","5",
"OBS_DEU_P1Y_RR","1079","1913-01-01","777","4","5",
"OBS_DEU_P1Y_RR","1079","1914-01-01","741","4","5",
"OBS_DEU_P1Y_RR","1079","1915-01-01","745","4","5",
"OBS_DEU_P1Y_RR","1079","1916-01-01","799","4","5",
"OBS_DEU_P1Y_RR","1079","1917-01-01","848","4","5",
"OBS_DEU_P1Y_RR","1079","1918-01-01","824","4","5",
"OBS_DEU_P1Y_RR","1079","1919-01-01","781","4","5",
"OBS_DEU_P1Y_RR","1080","1910-01-01","732","4","5",
"OBS_DEU_P1Y_RR","1080","1911-01-01","513","4","5",
